Student ID,AssignmentOneAverage,AssignmentOneAttempt,AssignmentTwoAverage,AssignmentTwoAttempt,AssignmentThreeAverage,AssignmentThreeAttempt,Gender,Course,Rating
13174,0,0,80,5,80,1,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
11038,80,8,0,0,60,6,1,Using Python to Interact with the Operating System(Coursera),8
13989,80,8,70,4,60,6,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
5567,90,8,80,6,40,6,0,Operating Running Systems(PluraSight),5
9612,0,0,80,4,60,2,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
5014,80,3,0,0,0,0,1,Operating Azure Stack Hub(PLuralSight),6
11172,70,5,80,2,60,1,1,Operating Systems from scratch - Part 1(Udemy),7
16835,70,8,90,9,60,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
10552,90,8,0,0,60,6,1,Operating System(Udemy),6
15620,90,5,0,0,0,0,1,Using Python to Interact with the Operating System(Coursera),6
20625,90,8,40,2,80,5,0,Embedded and Real Time Operating Systems(Youtube),5
8204,0,0,90,2,60,2,1,Operating Azure Stack Hub(PLuralSight),7
3711,70,3,70,9,90,2,0,Operating Running Systems(PluraSight),7
3670,80,5,70,6,70,9,1,Real Time Operating System(SWAYAM),6
4654,80,5,80,2,60,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
17492,80,3,80,3,0,0,1,Computer Hardware and Operating Systems(EDX),7
6622,80,3,80,6,40,2,1,Operating Systems from scratch - Part 2(Udemy),7
15618,80,3,70,2,80,1,1,Real Time Operating System(SWAYAM),7
21169,70,8,80,1,0,0,0,Operating Running Systems(PluraSight),7
20843,70,8,80,1,80,4,0,Linux Operating System Fundamentals(Udemy),7
20132,60,5,90,5,80,9,1,Embedded and Real Time Operating Systems(Youtube),6
14904,90,5,80,5,80,9,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
14852,0,0,80,7,80,6,1,Advanced Operating Systems(Udacity),7
5665,90,3,80,6,70,9,0,Operating Systems from scratch - Part 2(Udemy),8
18347,70,8,80,6,60,1,0,Operating System(Youtube -GateSmasher),6
2463,90,8,70,1,50,2,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),4
3067,80,5,90,3,0,0,0,Cybersecurity Roles and Operating System Security(EDX),7
6396,80,5,0,0,80,6,1,Real Time Operating System(SWAYAM),6
2782,0,0,80,7,70,7,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
19481,90,8,0,0,50,7,0,Cybersecurity Roles and Operating System Security(EDX),6
19990,80,8,80,6,50,4,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
11910,0,0,90,7,70,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
1155,80,3,80,7,0,0,0,Getting Started with Junos Operating System(Coursera),7
12120,60,3,90,5,70,7,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
3776,70,8,80,5,0,0,1,Embedded and Real Time Operating Systems(Youtube),7
18396,90,3,70,1,70,9,1,Operating Systems from scratch - Part 2(Udemy),7
14812,80,8,70,2,70,9,1,Cybersecurity Roles and Operating System Security(EDX),7
9467,60,5,80,9,70,9,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
13879,70,8,90,1,0,0,0,Operating Systems(SWAYAM),7
13895,90,3,80,5,60,9,0,Advanced Operating Systems(Udacity),5
5154,80,8,80,7,40,3,1,Linux Operating System Fundamentals(Udemy),6
2308,0,0,70,2,80,1,1,Operating Systems(SWAYAM),7
6301,80,3,0,0,60,2,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
2076,60,8,90,6,80,4,1,Operating Systems(SWAYAM),7
2215,70,8,90,1,0,0,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
11938,0,0,90,9,60,3,1,Operating System(Youtube -GateSmasher),5
13780,90,8,80,3,50,7,1,Computer Hardware and Operating Systems(EDX),5
16919,70,8,80,5,0,0,0,Become a Master of Operating Systems at comfort of your Home (Udemy),8
10143,50,3,70,2,80,9,0,Cybersecurity Roles and Operating System Security(EDX),7
12952,70,5,80,8,80,7,1,Using Python to Interact with the Operating System(Coursera),6
14915,90,5,70,8,50,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
13395,80,5,0,0,80,1,0,Operating Azure Stack Hub(PLuralSight),6
10854,80,3,70,8,60,1,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
7506,90,8,0,0,70,7,1,Getting Started with Junos Operating System(Coursera),6
9756,80,3,80,2,0,0,1,Become a Master of Operating Systems at comfort of your Home (Udemy),9
20937,80,5,80,4,60,6,0,Operating Running Systems(PluraSight),5
4968,0,0,70,2,80,4,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
14909,60,3,80,7,70,7,0,Embedded Hardware and Operating Systems(Coursera),7
7828,0,0,90,5,20,1,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
3645,80,5,0,0,60,2,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
21109,0,0,80,6,0,0,0,Operating Azure Stack Hub(PLuralSight),7
20321,90,8,70,5,0,0,0,Linux Operating System Fundamentals(Udemy),7
5715,80,3,80,3,60,3,0,Introduction to Operating Systems(Swayam),7
9250,70,8,80,3,70,1,1,Operating Running Systems(PluraSight),4
8162,80,3,90,7,50,4,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),8
6162,0,0,90,2,0,0,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
18690,90,8,0,0,60,1,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
15584,60,3,90,3,70,3,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
14951,80,5,80,6,80,3,0,Real Time Operating System(SWAYAM),7
17669,80,5,70,9,70,2,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
370,0,0,90,6,70,4,1,Cybersecurity Roles and Operating System Security(EDX),6
17757,0,0,80,8,60,1,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
9515,90,8,80,7,70,7,0,Embedded Hardware and Operating Systems(Coursera),8
9362,80,5,70,3,0,0,1,Getting Started with Junos Operating System(Coursera),6
3196,80,5,80,2,50,3,1,Embedded and Real Time Operating Systems(Youtube),5
11709,0,0,80,4,40,1,0,Cybersecurity Roles and Operating System Security(EDX),8
1123,80,5,80,3,0,0,0,Linux Operating System Fundamentals(Udemy),6
1561,0,0,90,9,60,5,0,Getting Started with Junos Operating System(Coursera),7
3231,0,0,80,7,80,5,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
10438,80,8,80,2,70,9,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
20061,70,3,90,5,60,2,0,Cybersecurity Roles and Operating System Security(EDX),6
11220,90,8,80,2,70,3,1,Operating Azure Stack Hub(PLuralSight),5
17068,70,3,0,0,80,7,1,Real Time Operating System(SWAYAM),6
779,70,8,80,6,70,7,0,Operating System(Udemy),7
15089,0,0,90,3,80,6,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
384,80,5,80,5,50,4,1,Operating Systems from scratch - Part 1(Udemy),7
4923,0,0,90,2,70,9,0,Cybersecurity Roles and Operating System Security(EDX),8
13374,80,8,80,4,60,2,1,Computer Hardware and Operating Systems(EDX),6
3663,0,0,80,8,50,1,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
5219,0,0,90,7,70,4,0,Operating Running Systems(PluraSight),7
19159,90,5,70,5,50,4,0,Operating System(Youtube -GateSmasher),6
522,70,3,90,2,0,0,1,Operating Systems and You: Becoming a Power User(Coursera),5
14895,0,0,80,7,60,5,0,Using Python to Interact with the Operating System(Coursera),7
20313,90,8,60,8,60,4,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),5
21236,80,3,0,0,70,1,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
19467,80,3,80,4,0,0,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
19276,0,0,90,1,70,4,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
17874,0,0,90,4,50,2,1,Operating Systems from scratch - Part 2(Udemy),6
6334,90,8,60,3,80,1,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
15598,90,8,0,0,0,0,1,Operating System(Udemy),3
806,80,5,70,3,70,5,1,Understanding Computer Systems(FutureLearn),7
19780,0,0,60,8,90,9,1,Introduction to Operating Systems(Swayam),5
12173,0,0,80,3,70,6,0,Cybersecurity Roles and Operating System Security(EDX),7
4601,90,8,90,8,70,2,0,Operating System(Youtube -GateSmasher),6
17142,80,8,90,6,70,4,1,Embedded Hardware and Operating Systems(Coursera),7
19636,0,0,80,9,80,2,1,Embedded Hardware and Operating Systems(Coursera),5
1147,80,5,90,1,60,3,0,Real Time Operating System(SWAYAM),4
12454,80,3,90,6,60,2,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
18267,80,8,70,8,70,2,0,Operating Azure Stack Hub(PLuralSight),7
18211,90,3,70,3,70,8,0,Operating Running Systems(PluraSight),7
5556,80,8,60,1,60,5,1,Operating Systems(SWAYAM),6
21066,0,0,80,8,80,4,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
7857,90,3,0,0,60,5,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
12984,80,5,80,8,80,7,1,Linux Operating System Fundamentals(Udemy),3
2004,90,8,80,4,70,4,1,Embedded Hardware and Operating Systems(Coursera),7
19117,80,8,80,3,50,3,0,Embedded and Real Time Operating Systems(Youtube),6
518,80,3,80,3,80,3,1,Operating System(Udemy),6
12233,80,5,80,4,70,6,0,Getting Started with Junos Operating System(Coursera),7
533,80,8,70,4,30,1,0,Operating Systems Concept and Design Principles for Beginner(Udemy),5
9074,80,8,70,5,60,1,1,Operating Azure Stack Hub(PLuralSight),6
11742,80,5,0,0,80,6,1,Operating Azure Stack Hub(PLuralSight),7
14507,0,0,80,7,70,8,0,Operating Systems from scratch - Part 1(Udemy),7
20357,70,8,90,1,70,4,0,Operating Running Systems(PluraSight),6
11963,0,0,70,4,90,6,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
6821,90,8,0,0,50,2,0,Embedded and Real Time Operating Systems(Youtube),8
3896,80,5,70,9,80,5,1,Operating Systems from scratch - Part 2(Udemy),7
5528,60,3,80,9,50,2,1,Using Python to Interact with the Operating System(Coursera),6
17724,80,8,80,5,80,8,1,Computer Hardware and Operating Systems(EDX),4
2546,70,8,90,3,60,3,1,Understanding Computer Systems(FutureLearn),5
11840,70,5,80,9,70,9,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
163,80,8,80,3,50,3,0,Using Python to Interact with the Operating System(Coursera),7
5085,0,0,90,9,80,6,0,Operating Systems from scratch - Part 2(Udemy),7
18634,90,3,80,7,60,7,1,Real Time Operating System(SWAYAM),6
3935,80,8,70,4,70,1,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
3419,80,8,0,0,70,2,0,Operating Azure Stack Hub(PLuralSight),5
10276,80,8,0,0,60,6,1,Operating Systems from scratch - Part 2(Udemy),6
8895,80,8,90,1,60,7,0,Linux Operating System Fundamentals(Udemy),7
19987,80,5,80,9,60,2,0,Embedded and Real Time Operating Systems(Youtube),7
16921,90,8,0,0,70,6,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
4586,80,5,0,0,80,8,1,Advanced Operating Systems(Udacity),7
3667,80,5,80,4,70,9,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),3
12574,90,3,0,0,80,4,1,Operating Systems(SWAYAM),8
11781,90,5,90,8,70,2,0,Operating Systems from scratch - Part 1(Udemy),7
20842,90,8,50,2,40,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
18885,0,0,90,7,0,0,0,Embedded and Real Time Operating Systems(Youtube),6
15208,0,0,90,3,80,1,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
3602,90,8,90,1,50,4,1,Embedded and Real Time Operating Systems(Youtube),8
21339,0,0,80,7,70,8,0,Getting Started with Junos Operating System(Coursera),7
2482,0,0,80,5,30,1,1,Operating Systems(SWAYAM),7
19909,90,3,0,0,70,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
7845,90,8,80,5,70,6,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
13487,90,8,70,6,60,1,0,Introduction to Operating Systems(Swayam),6
340,0,0,70,8,80,9,1,Linux Operating System Fundamentals(Udemy),8
8063,80,3,80,5,80,9,0,Introduction to Operating Systems(Udacity),7
12013,0,0,90,6,60,8,0,Operating Systems from scratch - Part 1(Udemy),5
20029,0,0,90,9,70,5,0,Operating System(Youtube -GateSmasher),7
19286,90,3,80,2,70,5,1,Introduction to Operating Systems(Udacity),7
8572,70,3,80,9,0,0,1,Operating Systems(SWAYAM),5
4255,80,5,80,3,0,0,0,Linux Operating System Fundamentals(Udemy),6
14839,80,8,90,7,50,8,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
6229,90,8,0,0,60,6,0,Understanding Computer Systems(FutureLearn),3
17238,80,8,80,5,60,8,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
4397,0,0,80,3,70,6,0,Using Python to Interact with the Operating System(Coursera),7
9626,90,5,80,7,50,6,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),4
2726,90,3,80,9,60,3,1,Operating Systems and You: Becoming a Power User(Coursera),7
19775,70,5,90,8,50,2,0,Operating Azure Stack Hub(PLuralSight),7
14871,80,5,80,7,60,4,0,Understanding Computer Systems(FutureLearn),8
15956,70,3,80,2,70,6,1,Embedded and Real Time Operating Systems(Youtube),3
5416,80,8,0,0,60,6,1,Cybersecurity Roles and Operating System Security(EDX),4
295,90,8,80,5,60,4,0,Computer Hardware and Operating Systems(EDX),7
8424,80,3,70,8,70,1,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
18776,90,3,0,0,70,9,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
1494,80,3,90,2,0,0,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
13883,70,8,90,5,40,2,0,Linux Operating System Fundamentals(Udemy),8
9481,70,8,90,7,60,8,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),5
4864,80,8,80,4,80,5,1,Linux Operating System Fundamentals(Udemy),7
3757,70,5,80,6,60,3,0,Real Time Operating System(SWAYAM),7
11625,80,3,80,4,70,8,0,Operating System(Udemy),7
18752,0,0,80,5,70,4,1,Using Python to Interact with the Operating System(Coursera),7
11426,80,3,70,9,70,3,1,Operating Systems and You: Becoming a Power User(Coursera),6
15736,80,8,60,8,80,7,1,Using Python to Interact with the Operating System(Coursera),6
19473,70,8,80,1,80,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
11362,80,8,80,8,60,7,1,Understanding Computer Systems(FutureLearn),6
7101,80,8,70,5,50,1,0,Operating System(Udemy),7
19045,80,3,80,8,70,9,0,Linux Operating System Fundamentals(Udemy),6
5842,90,8,0,0,40,2,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
9337,0,0,90,9,70,5,0,Operating Running Systems(PluraSight),8
13127,90,3,70,2,70,3,0,Operating System(Youtube -GateSmasher),7
15842,80,8,70,3,60,5,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),8
12326,90,5,80,9,60,9,1,Introduction to Operating Systems(Udacity),6
11244,90,3,80,2,70,1,1,Linux Operating System Fundamentals(Udemy),5
16860,80,5,0,0,80,3,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
13804,0,0,80,9,70,2,1,Operating Systems and You: Becoming a Power User(Coursera),7
2673,80,5,0,0,70,2,0,Computer Hardware and Operating Systems(EDX),7
15973,80,8,70,1,80,1,0,Understanding Computer Systems(FutureLearn),5
4581,0,0,90,7,40,3,0,Operating Running Systems(PluraSight),5
4108,0,0,70,8,80,4,1,Operating System(Youtube -GateSmasher),6
3639,0,0,80,4,70,6,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
9394,90,5,80,5,60,6,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
5681,90,5,70,8,50,2,0,Operating Azure Stack Hub(PLuralSight),6
13096,90,5,80,3,0,0,1,Operating Systems(SWAYAM),6
1251,80,5,80,8,70,9,0,Advanced Operating Systems(Udacity),8
7780,70,8,90,4,70,5,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
17891,90,8,70,5,0,0,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
1027,80,5,80,5,60,6,0,Become a Master of Operating Systems at comfort of your Home (Udemy),5
3917,80,8,90,9,80,8,0,Introduction to Operating Systems(Swayam),6
20749,90,5,60,4,70,6,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
5199,0,0,80,2,90,7,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
873,70,8,90,8,60,4,0,Embedded Hardware and Operating Systems(Coursera),6
1814,80,3,90,3,60,7,1,Real Time Operating System(SWAYAM),7
7664,90,8,80,5,0,0,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
11903,90,8,90,4,70,7,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
10483,80,5,70,9,70,4,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
14539,0,0,80,5,70,6,0,Operating Systems from scratch - Part 2(Udemy),8
3262,80,8,0,0,70,6,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),8
19632,80,8,90,5,70,5,1,Operating Running Systems(PluraSight),6
14700,90,3,80,6,60,7,1,Operating Azure Stack Hub(PLuralSight),7
3822,60,3,80,7,70,1,1,Understanding Computer Systems(FutureLearn),3
11253,80,5,80,3,70,1,0,Introduction to Operating Systems(Udacity),7
2801,80,5,70,6,70,3,0,Operating Systems(SWAYAM),6
11673,70,5,90,2,70,6,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
5018,80,8,80,2,80,7,1,Introduction to Operating Systems(Udacity),5
16920,60,3,80,6,70,9,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
16246,80,8,80,8,70,1,1,Embedded and Real Time Operating Systems(Youtube),7
1621,80,8,90,3,70,3,0,Operating Azure Stack Hub(PLuralSight),7
1224,70,8,80,4,60,2,1,Embedded and Real Time Operating Systems(Youtube),7
16356,80,8,90,5,50,3,1,Operating Systems and You: Becoming a Power User(Coursera),6
3699,70,8,80,5,70,1,0,Real Time Operating System(SWAYAM),7
20288,80,5,80,5,60,7,1,Operating Systems(SWAYAM),6
3800,90,5,0,0,70,9,1,Introduction to Operating Systems(Udacity),7
20596,80,8,90,8,60,7,1,Embedded and Real Time Operating Systems(Youtube),6
7105,80,5,70,4,70,6,0,Operating Systems and You: Becoming a Power User(Coursera),4
14544,80,8,90,3,90,1,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
6143,90,8,90,9,70,2,0,Getting Started with Junos Operating System(Coursera),7
10051,80,8,80,3,70,3,0,Operating Systems(SWAYAM),7
9537,90,3,0,0,0,0,0,Operating System(Udemy),7
1951,60,3,80,8,80,4,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),3
16238,90,8,60,1,60,4,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
626,0,0,90,7,50,2,1,Operating Systems(SWAYAM),7
11214,70,3,80,2,0,0,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
10994,90,8,80,1,50,6,1,Embedded Hardware and Operating Systems(Coursera),7
15599,70,8,80,4,80,1,0,Operating Azure Stack Hub(PLuralSight),7
1563,80,3,80,5,60,5,0,Operating Azure Stack Hub(PLuralSight),5
16552,80,3,80,1,80,7,1,Cybersecurity Roles and Operating System Security(EDX),7
11773,70,3,90,3,70,4,0,Operating Running Systems(PluraSight),5
15411,90,3,70,3,80,7,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
11900,90,8,60,6,60,6,1,Operating Systems from scratch - Part 2(Udemy),7
16999,80,8,60,3,70,2,0,Computer Hardware and Operating Systems(EDX),8
15921,80,3,90,3,50,3,0,Operating Systems and You: Becoming a Power User(Coursera),7
16243,90,5,80,5,50,4,0,Embedded Hardware and Operating Systems(Coursera),6
7808,90,3,90,3,80,3,1,Operating Systems from scratch - Part 1(Udemy),7
9338,80,8,80,6,80,7,1,Operating Systems and You: Becoming a Power User(Coursera),5
11235,80,8,70,7,70,4,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
2311,80,5,90,3,0,0,0,Hello (Real) World with ROS – Robot Operating System(EDX),8
13237,0,0,80,3,0,0,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),8
11841,70,8,60,3,80,7,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),5
10580,90,8,60,5,0,0,1,Getting Started with Junos Operating System(Coursera),5
19361,0,0,90,7,80,9,0,Using Python to Interact with the Operating System(Coursera),6
13551,80,8,80,2,70,5,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
14485,80,8,90,7,60,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
1912,0,0,80,5,70,4,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
12527,90,8,80,6,60,9,0,Operating Running Systems(PluraSight),6
2468,80,8,80,3,0,0,1,Embedded Hardware and Operating Systems(Coursera),7
8519,70,5,90,3,40,1,0,Cybersecurity Roles and Operating System Security(EDX),7
16196,80,8,80,2,90,7,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),5
9360,80,3,80,5,40,1,1,Cybersecurity Roles and Operating System Security(EDX),6
3775,0,0,80,3,70,3,0,Computer Hardware and Operating Systems(EDX),7
19339,70,8,80,4,70,9,0,Operating System(Udemy),7
14906,60,8,90,5,80,1,1,Operating Systems and You: Becoming a Power User(Coursera),7
7119,0,0,90,7,50,5,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
6793,80,8,80,3,60,2,0,Operating Systems from scratch - Part 1(Udemy),6
14744,0,0,70,8,80,9,1,Become a Master of Operating Systems at comfort of your Home (Udemy),5
10931,80,8,80,4,60,7,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),5
12157,60,3,90,8,70,4,0,Embedded and Real Time Operating Systems(Youtube),6
3151,0,0,80,2,80,2,0,Operating System(Youtube -GateSmasher),7
14401,70,8,80,9,60,5,0,Operating Systems(SWAYAM),6
17076,80,3,80,2,50,1,1,Getting Started with Junos Operating System(Coursera),7
13765,80,3,80,5,0,0,0,Operating System(Youtube -GateSmasher),6
4113,0,0,80,9,70,6,0,Getting Started with Junos Operating System(Coursera),6
16367,70,3,80,7,80,7,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
9019,70,8,80,1,0,0,0,Operating Systems and You: Becoming a Power User(Coursera),8
2063,80,3,60,6,80,6,0,Advanced Operating Systems(Udacity),6
7368,80,5,0,0,70,6,1,Introduction to Operating Systems(Swayam),5
693,0,0,80,7,70,3,0,Operating Azure Stack Hub(PLuralSight),7
12267,80,5,90,8,60,2,0,Operating Systems and You: Becoming a Power User(Coursera),8
20376,70,8,90,3,40,1,1,Using Python to Interact with the Operating System(Coursera),7
15216,80,8,0,0,70,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),5
9039,70,5,80,7,70,4,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
10590,70,5,90,5,50,4,1,Computer Hardware and Operating Systems(EDX),4
2254,80,3,70,9,0,0,1,Linux Operating System Fundamentals(Udemy),6
8072,70,3,80,9,50,3,1,Operating Systems from scratch - Part 2(Udemy),6
7286,80,3,70,3,0,0,1,Operating Systems from scratch - Part 1(Udemy),7
12636,0,0,70,4,80,5,1,Linux Operating System Fundamentals(Udemy),5
20504,90,3,0,0,80,8,1,Introduction to Operating Systems(Udacity),7
5398,0,0,80,5,80,1,1,Advanced Operating Systems(Udacity),8
4130,0,0,0,0,80,7,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
18957,0,0,80,9,0,0,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
971,90,8,90,6,60,8,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
20543,80,8,80,6,0,0,0,Operating Systems Concept and Design Principles for Beginner(Udemy),3
8603,0,0,70,6,90,6,0,Operating System(Youtube -GateSmasher),6
5339,80,5,0,0,70,9,0,Embedded Hardware and Operating Systems(Coursera),8
19189,0,0,80,2,70,2,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
1337,80,8,80,6,80,1,0,Embedded Hardware and Operating Systems(Coursera),6
2117,90,5,80,9,40,2,0,Operating Systems and You: Becoming a Power User(Coursera),5
20500,90,3,80,4,70,6,1,Operating Azure Stack Hub(PLuralSight),5
11343,80,3,80,3,70,7,0,Advanced Operating Systems(Udacity),7
17721,0,0,70,9,90,6,0,Introduction to Operating Systems(Swayam),7
1331,0,0,90,7,60,4,0,Operating Azure Stack Hub(PLuralSight),6
18502,0,0,80,5,70,8,1,Operating Systems and You: Becoming a Power User(Coursera),6
7137,90,8,80,6,60,6,0,Embedded Hardware and Operating Systems(Coursera),7
8587,90,8,60,4,70,9,0,Embedded Hardware and Operating Systems(Coursera),6
9816,80,5,80,4,70,4,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
2678,60,3,90,9,30,3,1,Operating Systems from scratch - Part 2(Udemy),7
5878,80,8,0,0,0,0,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
17761,90,5,80,4,90,9,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
20454,80,8,60,2,60,3,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
12795,80,5,0,0,60,1,0,Embedded and Real Time Operating Systems(Youtube),6
2166,80,8,0,0,60,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
8209,80,5,90,2,0,0,0,Introduction to Operating Systems(Swayam),7
8498,90,8,70,6,80,6,1,Introduction to Operating Systems(Udacity),7
8009,70,5,70,9,80,9,0,Computer Hardware and Operating Systems(EDX),7
13253,80,8,90,6,0,0,0,Operating Systems and You: Becoming a Power User(Coursera),6
10941,80,8,90,3,70,7,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
2957,90,8,0,0,60,7,0,Operating Running Systems(PluraSight),7
2270,90,8,70,5,60,1,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
19400,90,5,70,7,70,1,1,Operating Running Systems(PluraSight),6
4975,0,0,80,3,0,0,0,Real Time Operating System(SWAYAM),7
17961,90,5,60,1,70,6,0,Operating Systems from scratch - Part 2(Udemy),6
16412,80,8,70,5,0,0,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
