Student ID,AssignmentOneAverage,AssignmentOneAttempt,AssignmentTwoAverage,AssignmentTwoAttempt,AssignmentThreeAverage,AssignmentThreeAttempt,Gender,Course,Rating
1932,70,3,70,8,0,0,1,Using Python to Interact with the Operating System(Coursera),6
1275,70,3,0,0,0,0,0,Operating Running Systems(PluraSight),7
20260,40,5,70,8,60,4,1,Using Python to Interact with the Operating System(Coursera),6
3213,40,8,80,5,70,1,0,Understanding Computer Systems(FutureLearn),6
17942,70,5,70,7,70,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),5
8307,0,0,70,4,60,1,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
176,80,5,60,9,50,9,1,Introduction to Operating Systems(Swayam),7
11810,0,0,90,2,40,3,1,Operating Systems from scratch - Part 1(Udemy),6
12096,40,5,80,8,50,7,1,Embedded Hardware and Operating Systems(Coursera),8
2625,60,8,80,5,70,3,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
8637,0,0,60,4,70,8,0,Getting Started with Junos Operating System(Coursera),7
9653,60,3,0,0,60,8,0,Operating System(Udemy),7
14196,80,3,60,6,70,6,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
17850,60,8,60,9,70,6,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
3270,80,8,60,9,50,6,1,Cybersecurity Roles and Operating System Security(EDX),7
17777,90,8,50,7,70,7,0,Operating Systems and You: Becoming a Power User(Coursera),7
5094,60,5,90,8,40,6,1,Operating System(Youtube -GateSmasher),5
17493,70,3,0,0,50,6,0,Embedded and Real Time Operating Systems(Youtube),6
18132,80,8,0,0,30,8,1,Operating Systems from scratch - Part 1(Udemy),6
8056,80,5,40,2,70,3,1,Understanding Computer Systems(FutureLearn),6
3993,70,3,70,5,50,5,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
974,80,3,40,3,70,3,1,Operating Systems(SWAYAM),5
16045,60,3,70,8,80,4,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
16057,70,3,70,2,30,9,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
13451,90,3,70,7,60,7,0,Getting Started with Junos Operating System(Coursera),7
16182,0,0,70,5,60,5,1,Operating Systems and You: Becoming a Power User(Coursera),6
8220,60,5,0,0,60,7,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
18499,80,5,0,0,60,9,0,Operating Azure Stack Hub(PLuralSight),6
21,80,8,0,0,50,6,0,Linux Operating System Fundamentals(Udemy),7
19298,0,0,80,4,50,8,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
13699,80,3,70,8,50,9,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
175,50,5,60,1,60,3,0,Introduction to Operating Systems(Udacity),7
9590,40,3,90,3,40,7,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
2222,50,8,80,7,70,1,1,Using Python to Interact with the Operating System(Coursera),7
17296,80,5,80,3,30,2,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
5128,80,5,70,6,60,9,1,Getting Started with Junos Operating System(Coursera),7
14781,90,5,0,0,60,9,0,Hello (Real) World with ROS – Robot Operating System(EDX),3
5134,0,0,70,9,50,3,1,Introduction to Operating Systems(Udacity),6
9841,0,0,0,1,70,6,0,Operating Systems from scratch - Part 2(Udemy),7
5424,60,5,0,0,80,6,1,Introduction to Operating Systems(Udacity),7
712,60,5,80,9,60,5,1,Real Time Operating System(SWAYAM),7
12735,70,3,70,8,70,2,0,Advanced Operating Systems(Udacity),5
2606,70,5,60,9,70,9,1,Operating System(Udemy),6
17750,70,8,60,7,60,9,1,Introduction to Operating Systems(Swayam),6
10804,0,0,0,0,60,9,1,Real Time Operating System(SWAYAM),6
19599,40,5,0,0,70,1,0,Getting Started with Junos Operating System(Coursera),6
11746,50,8,80,9,80,8,1,Introduction to Operating Systems(Udacity),6
18522,60,3,70,6,50,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
14780,40,8,60,1,90,4,1,Operating System(Youtube -GateSmasher),8
16144,80,5,60,8,70,3,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
9124,0,0,70,7,60,4,1,Using Python to Interact with the Operating System(Coursera),6
6950,0,0,70,2,70,3,1,Operating System(Youtube -GateSmasher),6
17511,0,0,60,2,50,9,0,Getting Started with Junos Operating System(Coursera),6
11539,70,8,80,5,60,6,0,Operating Azure Stack Hub(PLuralSight),6
20523,0,0,60,1,60,4,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
19942,60,8,80,3,50,1,1,Operating System(Youtube -GateSmasher),7
17482,0,0,0,0,70,6,1,Getting Started with Junos Operating System(Coursera),4
12989,0,0,80,1,60,1,0,Operating Azure Stack Hub(PLuralSight),6
10004,0,0,70,5,30,4,1,Operating Running Systems(PluraSight),8
10351,0,0,80,7,30,2,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),5
8697,90,3,60,7,70,4,0,Operating Azure Stack Hub(PLuralSight),6
19570,0,0,0,0,50,1,1,Getting Started with Junos Operating System(Coursera),6
9109,80,8,80,5,50,6,0,Embedded Hardware and Operating Systems(Coursera),8
10587,70,8,70,4,50,6,0,Introduction to Operating Systems(Swayam),8
1306,80,5,60,8,40,4,1,Introduction to Operating Systems(Udacity),7
20067,70,3,80,9,50,9,0,Operating Running Systems(PluraSight),6
13666,90,3,0,0,60,7,1,Operating Systems from scratch - Part 1(Udemy),4
722,80,8,40,6,60,6,1,Operating Azure Stack Hub(PLuralSight),7
17298,60,8,70,6,70,2,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
15158,60,3,0,0,70,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
3688,60,5,80,3,50,2,1,Computer Hardware and Operating Systems(EDX),7
2810,80,3,0,0,50,2,1,Operating Azure Stack Hub(PLuralSight),6
20902,90,8,0,4,70,5,1,Cybersecurity Roles and Operating System Security(EDX),4
13799,60,8,80,2,80,1,0,Getting Started with Junos Operating System(Coursera),6
11898,70,5,20,8,50,6,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
10415,70,5,80,1,60,1,0,Advanced Operating Systems(Udacity),7
11431,70,5,70,7,70,4,0,Computer Hardware and Operating Systems(EDX),7
10548,0,0,80,2,60,4,1,Linux Operating System Fundamentals(Udemy),8
10954,0,0,60,8,50,4,1,Linux Operating System Fundamentals(Udemy),5
5598,50,8,90,4,70,2,1,Introduction to Operating Systems(Udacity),5
5380,0,0,80,5,60,8,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
12621,70,3,80,2,40,4,0,Embedded and Real Time Operating Systems(Youtube),6
4186,0,0,0,0,50,1,1,Operating Systems from scratch - Part 2(Udemy),7
212,70,5,0,0,50,8,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),3
16493,0,0,90,4,50,6,0,Linux Operating System Fundamentals(Udemy),8
15477,70,3,80,5,50,5,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
18164,70,3,70,9,50,2,1,Operating Systems from scratch - Part 2(Udemy),7
16215,80,8,70,3,60,7,0,Advanced Operating Systems(Udacity),6
14208,0,0,80,4,40,7,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
16007,0,0,80,4,30,6,0,Operating Running Systems(PluraSight),7
17855,0,0,60,7,60,4,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
69,70,8,70,5,60,6,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
12049,80,8,70,4,50,9,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
14337,70,5,0,0,60,2,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
5697,60,3,80,1,40,3,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
13914,90,8,60,6,60,8,1,Understanding Computer Systems(FutureLearn),7
6549,80,3,70,5,50,2,0,Getting Started with Junos Operating System(Coursera),6
14757,60,8,50,3,70,7,0,Operating System(Udemy),7
5340,50,5,80,2,80,1,1,Advanced Operating Systems(Udacity),6
5286,60,5,60,7,60,1,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),4
18109,60,5,80,6,0,0,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
8196,70,3,70,7,70,1,1,Using Python to Interact with the Operating System(Coursera),7
15306,70,5,70,1,70,9,1,Understanding Computer Systems(FutureLearn),6
16667,0,0,70,3,70,1,0,Linux Operating System Fundamentals(Udemy),8
16328,80,8,80,3,50,5,1,Introduction to Operating Systems(Udacity),7
6362,50,8,90,3,0,0,1,Operating Systems Concept and Design Principles for Beginner(Udemy),5
14291,60,3,70,7,40,9,0,Understanding Computer Systems(FutureLearn),6
5685,0,0,70,2,50,7,0,Introduction to Operating Systems(Udacity),7
21200,70,8,50,1,50,6,1,Introduction to Operating Systems(Udacity),6
19939,60,3,80,2,50,8,0,Real Time Operating System(SWAYAM),7
18819,30,3,70,1,70,3,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
15957,0,0,0,0,70,3,0,Operating Systems from scratch - Part 1(Udemy),5
12649,70,3,70,2,70,8,0,Computer Hardware and Operating Systems(EDX),3
2386,0,0,80,8,40,3,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
16312,0,0,70,9,50,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
8346,80,3,80,7,40,3,1,Understanding Computer Systems(FutureLearn),7
16890,70,3,40,1,60,7,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
10072,0,0,60,7,60,7,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
14342,70,3,30,9,60,3,1,Real Time Operating System(SWAYAM),5
18887,70,3,0,0,50,8,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
16445,0,0,70,7,60,9,0,Introduction to Operating Systems(Swayam),7
16803,80,5,90,8,0,9,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
13151,70,8,0,9,70,8,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
19035,70,3,0,0,50,5,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
3445,60,3,70,4,60,9,0,Understanding Computer Systems(FutureLearn),7
3068,60,3,70,9,60,5,1,Understanding Computer Systems(FutureLearn),6
17795,0,0,70,4,70,6,0,Using Python to Interact with the Operating System(Coursera),7
16496,70,3,80,1,60,4,1,Getting Started with Junos Operating System(Coursera),7
3833,60,8,70,1,60,4,0,Computer Hardware and Operating Systems(EDX),8
18426,90,5,0,0,30,7,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
17301,80,5,60,7,70,4,0,Operating Systems(SWAYAM),3
11457,80,5,60,8,60,9,0,Introduction to Operating Systems(Swayam),5
11074,80,5,70,3,40,8,1,Operating System(Udemy),7
7000,0,0,60,9,60,2,1,Operating Systems Concept and Design Principles for Beginner(Udemy),5
15767,60,8,70,2,30,3,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
11873,70,5,60,1,80,1,0,Become a Master of Operating Systems at comfort of your Home (Udemy),4
3643,70,8,70,6,60,4,0,Using Python to Interact with the Operating System(Coursera),7
1012,30,5,80,2,70,2,1,Operating Azure Stack Hub(PLuralSight),7
10799,60,3,80,2,40,4,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
15442,0,0,60,7,30,4,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
3030,0,0,80,4,30,7,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
19996,70,8,0,0,70,6,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
19708,80,5,60,6,70,9,1,Operating Systems(SWAYAM),6
12285,70,3,60,5,50,2,0,Using Python to Interact with the Operating System(Coursera),6
15707,70,8,90,4,40,5,0,Using Python to Interact with the Operating System(Coursera),5
20798,60,3,80,7,40,4,1,Computer Hardware and Operating Systems(EDX),6
20982,70,3,80,7,40,3,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
6979,90,5,70,1,0,3,0,Operating System(Youtube -GateSmasher),7
16962,0,0,30,4,60,5,1,Operating Azure Stack Hub(PLuralSight),8
12553,60,8,60,8,70,1,0,Operating System(Udemy),6
19979,70,8,60,7,40,5,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
16736,70,5,0,0,70,8,1,Embedded Hardware and Operating Systems(Coursera),7
9298,70,8,60,6,70,4,1,Using Python to Interact with the Operating System(Coursera),7
17501,70,3,70,2,70,3,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
18186,0,0,0,0,60,9,1,Embedded Hardware and Operating Systems(Coursera),7
10815,60,3,80,6,40,7,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
4740,70,3,70,1,60,7,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
5285,0,0,70,4,40,2,0,Operating Systems from scratch - Part 1(Udemy),7
15895,0,0,90,2,50,8,0,Embedded Hardware and Operating Systems(Coursera),7
14128,0,0,70,5,50,8,1,Computer Hardware and Operating Systems(EDX),6
10397,80,8,50,2,40,1,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
16879,60,5,70,6,60,3,0,Introduction to Operating Systems(Udacity),6
19144,40,3,70,6,50,5,1,Advanced Operating Systems(Udacity),7
5200,0,0,80,8,40,9,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
8385,30,3,70,6,70,7,0,Advanced Operating Systems(Udacity),6
8503,40,8,80,6,60,4,0,Embedded and Real Time Operating Systems(Youtube),8
12530,70,3,0,0,40,2,1,Introduction to Operating Systems(Swayam),7
12412,0,0,70,8,70,4,1,Operating Systems and You: Becoming a Power User(Coursera),6
7279,70,8,30,3,70,2,0,Operating Systems and You: Becoming a Power User(Coursera),8
18642,0,0,70,2,60,1,1,Getting Started with Junos Operating System(Coursera),8
5915,60,5,80,4,50,6,0,Operating Running Systems(PluraSight),7
20566,70,3,0,0,0,0,1,Computer Hardware and Operating Systems(EDX),7
9233,60,8,90,6,50,8,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
21341,70,5,60,6,40,7,0,Operating Azure Stack Hub(PLuralSight),6
14462,70,3,60,1,40,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
17599,0,0,60,9,50,5,0,Operating System(Udemy),6
20007,80,3,0,0,40,5,0,Operating Azure Stack Hub(PLuralSight),7
4639,80,5,70,4,60,9,0,Operating Running Systems(PluraSight),6
13764,70,3,0,0,70,2,1,Using Python to Interact with the Operating System(Coursera),4
13534,0,0,50,1,60,7,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
4981,0,0,80,1,50,6,0,Cybersecurity Roles and Operating System Security(EDX),7
5059,60,8,90,4,60,3,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),3
20813,0,0,80,5,60,6,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
3036,90,3,60,6,70,7,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
16042,60,8,70,4,60,5,1,Computer Hardware and Operating Systems(EDX),7
9857,0,0,0,0,70,3,0,Operating Azure Stack Hub(PLuralSight),9
20802,60,8,90,3,30,9,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),4
10872,40,8,0,0,70,8,1,Operating Azure Stack Hub(PLuralSight),3
19027,80,5,70,1,50,8,0,Embedded Hardware and Operating Systems(Coursera),7
18057,50,5,80,3,70,1,0,Operating System(Youtube -GateSmasher),4
12794,80,8,70,2,40,7,1,Computer Hardware and Operating Systems(EDX),6
8100,70,5,80,5,40,9,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
4613,40,8,70,4,60,7,0,Introduction to Operating Systems(Swayam),6
96,80,5,50,4,70,4,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
3214,0,0,0,0,50,1,1,Getting Started with Junos Operating System(Coursera),7
15824,0,0,80,7,40,6,1,Operating System(Youtube -GateSmasher),6
16991,80,3,70,2,60,9,0,Operating Azure Stack Hub(PLuralSight),6
18203,90,8,50,6,60,6,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
19796,80,3,70,3,60,7,1,Using Python to Interact with the Operating System(Coursera),7
1627,0,0,70,3,60,4,0,Embedded Hardware and Operating Systems(Coursera),7
625,70,5,80,9,50,8,0,Real Time Operating System(SWAYAM),5
2124,40,8,0,0,70,8,1,Operating Systems from scratch - Part 1(Udemy),6
8335,90,5,70,1,50,8,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
21052,70,3,0,0,0,0,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
8260,0,0,80,8,60,8,1,Getting Started with Junos Operating System(Coursera),4
7386,70,5,60,4,70,4,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
6031,70,8,50,4,70,3,0,Operating Running Systems(PluraSight),7
3412,70,8,0,0,60,2,1,Operating System(Youtube -GateSmasher),7
6493,70,5,70,1,70,3,0,Operating Azure Stack Hub(PLuralSight),4
4844,50,8,0,0,50,5,1,Introduction to Operating Systems(Udacity),6
7331,70,8,0,0,50,7,0,Understanding Computer Systems(FutureLearn),7
13892,0,0,70,5,70,4,1,Introduction to Operating Systems(Udacity),6
11794,0,0,0,0,60,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),5
17379,60,3,80,3,50,3,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),8
17611,0,0,70,3,0,0,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
13565,80,5,80,6,30,7,0,Cybersecurity Roles and Operating System Security(EDX),5
12517,60,5,70,3,0,0,0,Using Python to Interact with the Operating System(Coursera),5
13030,80,5,0,0,40,3,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
14066,70,3,80,1,60,4,1,Introduction to Operating Systems(Udacity),7
14205,0,0,60,1,60,4,0,Getting Started with Junos Operating System(Coursera),4
16148,80,8,70,9,50,7,1,Getting Started with Junos Operating System(Coursera),7
12181,60,5,0,0,40,9,0,Introduction to Operating Systems(Udacity),7
7495,50,5,60,5,30,4,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
20761,0,0,80,6,50,8,0,Operating Azure Stack Hub(PLuralSight),8
12667,60,5,0,0,60,9,0,Understanding Computer Systems(FutureLearn),7
7048,90,5,10,7,60,8,1,Introduction to Operating Systems(Udacity),6
12359,50,5,70,1,70,1,0,Computer Hardware and Operating Systems(EDX),5
10979,60,3,80,5,30,9,0,Operating Systems(SWAYAM),4
15325,80,8,60,7,60,8,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
7722,90,5,60,8,60,7,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
16022,60,8,0,0,50,5,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
8233,70,3,70,3,60,1,0,Operating Azure Stack Hub(PLuralSight),7
15530,80,3,50,6,50,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
8552,70,8,50,3,60,5,1,Operating Azure Stack Hub(PLuralSight),3
7558,60,5,90,6,50,9,1,Using Python to Interact with the Operating System(Coursera),7
4041,90,3,50,7,80,7,0,Operating Systems from scratch - Part 2(Udemy),6
5966,60,3,80,2,60,6,1,Linux Operating System Fundamentals(Udemy),6
6414,40,5,90,4,60,4,1,Computer Hardware and Operating Systems(EDX),6
17459,0,0,70,8,40,7,0,Introduction to Operating Systems(Udacity),6
14338,80,5,80,7,50,8,1,Become a Master of Operating Systems at comfort of your Home (Udemy),8
10471,50,5,60,4,60,9,0,Introduction to Operating Systems(Swayam),6
2461,70,5,0,0,40,9,0,Operating System(Udemy),6
2941,50,8,80,4,50,2,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
702,60,8,0,0,30,7,1,Embedded and Real Time Operating Systems(Youtube),7
7512,70,8,0,0,40,1,1,Introduction to Operating Systems(Udacity),8
5941,70,3,70,3,50,4,0,Operating System(Udemy),6
827,0,0,70,6,70,6,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
10067,70,3,80,3,50,9,0,Advanced Operating Systems(Udacity),5
12276,80,3,60,5,70,1,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
14132,60,8,70,3,0,0,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
17898,70,8,60,6,40,8,1,Computer Hardware and Operating Systems(EDX),8
18096,0,0,90,4,50,7,1,Operating Systems and You: Becoming a Power User(Coursera),7
18375,60,8,70,8,70,9,0,Using Python to Interact with the Operating System(Coursera),6
19262,70,3,0,0,60,9,1,Embedded and Real Time Operating Systems(Youtube),7
1766,80,3,0,0,60,9,1,Operating Azure Stack Hub(PLuralSight),7
9578,0,0,90,4,60,8,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),3
8387,60,3,80,4,60,4,0,Embedded and Real Time Operating Systems(Youtube),7
19098,0,0,80,5,40,5,1,Real Time Operating System(SWAYAM),8
20292,80,3,60,1,60,7,1,Linux Operating System Fundamentals(Udemy),6
1911,70,3,80,2,30,2,0,Operating Azure Stack Hub(PLuralSight),7
13037,0,0,80,5,60,6,0,Real Time Operating System(SWAYAM),7
11246,70,5,0,0,0,0,1,Understanding Computer Systems(FutureLearn),4
6689,90,5,70,6,0,3,0,Operating System(Youtube -GateSmasher),7
17975,50,5,0,0,60,9,0,Getting Started with Junos Operating System(Coursera),7
15962,90,5,80,8,0,4,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
13555,60,5,80,2,0,0,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
138,60,8,70,3,50,8,1,Cybersecurity Roles and Operating System Security(EDX),4
20903,80,3,80,2,50,3,0,Understanding Computer Systems(FutureLearn),8
3880,10,3,80,4,60,5,1,Understanding Computer Systems(FutureLearn),5
18395,0,0,90,7,50,8,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
13398,80,3,60,2,60,3,1,Operating Systems and You: Becoming a Power User(Coursera),6
352,0,0,80,7,50,7,1,Advanced Operating Systems(Udacity),7
15135,70,8,80,5,40,6,0,Operating Azure Stack Hub(PLuralSight),8
14894,80,3,70,1,60,5,1,Operating Systems(SWAYAM),7
5431,80,5,0,0,30,7,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
3427,40,8,80,4,70,2,0,Computer Hardware and Operating Systems(EDX),6
7618,70,5,80,7,30,9,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
14715,80,3,60,5,30,2,0,Become a Master of Operating Systems at comfort of your Home (Udemy),5
9741,80,8,0,0,40,6,0,Operating Azure Stack Hub(PLuralSight),8
16907,0,5,70,3,60,7,0,Operating Systems and You: Becoming a Power User(Coursera),5
5192,80,3,80,2,60,5,1,Introduction to Operating Systems(Udacity),8
14288,0,0,0,0,70,7,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
12128,90,3,80,6,50,7,1,Embedded and Real Time Operating Systems(Youtube),8
14972,60,5,80,7,40,6,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
20399,80,5,50,2,70,6,0,Become a Master of Operating Systems at comfort of your Home (Udemy),5
1848,80,8,70,3,20,9,1,Linux Operating System Fundamentals(Udemy),7
19801,60,8,80,5,60,6,0,Understanding Computer Systems(FutureLearn),8
20778,60,3,80,1,60,7,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),5
14801,70,8,80,6,60,6,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
337,60,5,80,4,50,6,0,Using Python to Interact with the Operating System(Coursera),7
6839,0,0,70,8,40,2,0,Getting Started with Junos Operating System(Coursera),7
13585,0,0,90,4,60,7,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
2398,0,0,60,5,60,4,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
13708,0,0,80,9,40,3,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
6406,70,3,80,4,50,6,1,Operating Azure Stack Hub(PLuralSight),6
3389,80,5,80,2,60,6,0,Operating System(Udemy),6
7377,0,0,80,3,30,8,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
17665,0,0,60,3,50,4,0,Advanced Operating Systems(Udacity),6
12946,70,3,40,9,0,0,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
9785,0,0,60,9,70,2,0,Become a Master of Operating Systems at comfort of your Home (Udemy),5
19798,60,3,80,3,40,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
11398,0,0,80,8,50,4,1,Introduction to Operating Systems(Udacity),6
16723,60,8,60,4,60,3,0,Operating System(Youtube -GateSmasher),5
5480,90,3,80,2,50,6,1,Operating Running Systems(PluraSight),6
12122,70,3,0,1,80,4,1,Operating Systems and You: Becoming a Power User(Coursera),6
12247,90,3,80,1,50,5,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
11806,0,0,70,3,70,1,1,Embedded Hardware and Operating Systems(Coursera),6
11530,0,0,10,7,80,7,1,Operating Systems(SWAYAM),6
19477,90,5,60,1,40,4,0,Using Python to Interact with the Operating System(Coursera),6
2460,60,5,60,7,0,0,1,Getting Started with Junos Operating System(Coursera),5
6128,30,3,80,9,70,3,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
10583,0,8,80,6,70,9,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
3687,80,8,60,8,60,2,0,Advanced Operating Systems(Udacity),5
11464,70,5,70,3,70,2,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
611,50,3,80,4,30,4,0,Introduction to Operating Systems(Swayam),6
8591,80,3,80,7,30,7,0,Operating Systems from scratch - Part 1(Udemy),7
20274,80,5,60,8,50,7,1,Embedded Hardware and Operating Systems(Coursera),8
11501,40,5,70,1,60,6,0,Operating Systems(SWAYAM),7
8123,80,3,60,3,50,9,0,Embedded Hardware and Operating Systems(Coursera),8
2846,90,3,0,0,60,9,1,Advanced Operating Systems(Udacity),8
16444,80,5,0,0,50,3,1,Introduction to Operating Systems(Udacity),4
19958,40,3,80,3,80,3,1,Embedded and Real Time Operating Systems(Youtube),7
18458,70,3,80,6,60,6,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
2607,80,8,70,3,60,7,0,Operating Azure Stack Hub(PLuralSight),4
19178,70,5,90,4,40,8,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
17217,0,0,60,7,70,3,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
9235,80,5,70,3,60,6,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
10464,50,5,70,7,50,8,1,Getting Started with Junos Operating System(Coursera),8
13950,0,0,80,2,60,4,1,Introduction to Operating Systems(Udacity),7
18005,0,0,70,3,50,6,0,Operating System(Udemy),7
12658,70,5,70,6,50,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
14019,60,3,70,5,70,5,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
20024,0,0,60,9,50,6,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
