Student ID,AssignmentOneCurrentScore,AssignmentOneAttempt,AssignmentTwoCurrentScore,AssignmentTwoAttempt,AssignmentThreeCurrentScore,AssignmentThreeAttempt,Gender,Course,Rating
1798,0,0,90,8,70,9,1,Operating Systems and You: Becoming a Power User(Coursera),7
11518,0,0,80,8,70,9,1,Computer Hardware and Operating Systems(EDX),7
17236,80,5,80,9,60,5,1,Operating Systems from scratch - Part 2(Udemy),7
20924,40,5,80,5,50,5,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
12019,90,5,70,6,50,3,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
18970,60,8,90,3,50,1,1,Advanced Operating Systems(Udacity),8
17897,0,0,80,5,50,6,0,Advanced Operating Systems(Udacity),7
6187,60,5,60,6,60,3,0,Operating Systems from scratch - Part 2(Udemy),6
6350,90,3,60,3,40,3,1,Operating Running Systems(PluraSight),7
6039,0,0,60,7,50,3,0,Operating Systems from scratch - Part 1(Udemy),7
20606,0,0,0,0,70,7,1,Real Time Operating System(SWAYAM),6
12492,0,0,60,2,60,4,1,Cybersecurity Roles and Operating System Security(EDX),6
5792,80,5,60,7,60,1,1,Linux Operating System Fundamentals(Udemy),7
1010,70,8,70,3,0,0,1,Getting Started with Junos Operating System(Coursera),6
14785,90,5,80,5,60,4,0,Getting Started with Junos Operating System(Coursera),8
12519,60,3,60,3,40,3,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
8043,90,5,90,6,80,8,0,Operating Systems from scratch - Part 2(Udemy),6
2435,70,3,60,2,60,3,0,Operating Running Systems(PluraSight),4
16232,0,0,0,0,80,7,1,Linux Operating System Fundamentals(Udemy),7
1111,70,5,80,9,70,8,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
14898,80,8,70,5,20,3,1,Linux Operating System Fundamentals(Udemy),6
13089,80,3,90,2,40,2,0,Operating Systems from scratch - Part 2(Udemy),6
18929,80,3,80,8,60,5,0,Linux Operating System Fundamentals(Udemy),6
16147,80,3,60,3,60,4,0,Understanding Computer Systems(FutureLearn),8
14476,60,5,80,3,70,8,1,Computer Hardware and Operating Systems(EDX),6
2948,80,3,80,3,70,3,1,Operating System(Youtube -GateSmasher),7
14415,60,3,80,2,50,9,0,Introduction to Operating Systems(Swayam),6
19850,60,5,80,8,30,4,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
5525,80,8,0,0,40,5,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
19389,80,3,60,7,70,4,0,Operating Systems(SWAYAM),7
18852,90,5,80,5,40,4,1,Introduction to Operating Systems(Swayam),7
21378,60,5,70,2,50,1,1,Computer Hardware and Operating Systems(EDX),5
6978,0,0,70,2,40,1,1,Using Python to Interact with the Operating System(Coursera),7
2238,50,8,80,7,70,3,1,Computer Hardware and Operating Systems(EDX),6
1391,70,3,0,0,70,8,0,Operating Running Systems(PluraSight),8
12043,80,5,90,7,40,6,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
10778,0,0,80,7,50,7,1,Operating System(Youtube -GateSmasher),8
19138,60,8,70,8,70,7,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
16843,60,3,80,6,40,9,0,Understanding Computer Systems(FutureLearn),7
6879,70,5,80,3,60,1,0,Embedded and Real Time Operating Systems(Youtube),7
15010,80,8,60,2,60,1,1,Operating Systems(SWAYAM),5
19641,80,5,0,0,60,9,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
14516,70,3,70,5,70,2,1,Real Time Operating System(SWAYAM),7
13524,70,8,50,6,90,8,1,Operating Systems from scratch - Part 2(Udemy),6
14935,80,5,80,6,70,3,0,Operating Systems and You: Becoming a Power User(Coursera),6
11452,0,0,80,9,40,3,1,Operating Azure Stack Hub(PLuralSight),6
10338,50,8,80,6,70,4,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
21227,70,3,70,7,60,7,0,Operating Running Systems(PluraSight),7
5831,70,8,80,6,60,8,0,Introduction to Operating Systems(Swayam),8
17516,90,8,70,2,50,2,1,Operating Systems and You: Becoming a Power User(Coursera),8
6316,0,0,60,8,70,8,1,Understanding Computer Systems(FutureLearn),6
10946,90,8,90,7,60,9,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
8540,90,8,80,7,30,1,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
19316,40,5,90,5,50,7,1,Introduction to Operating Systems(Swayam),6
5008,70,8,60,8,60,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
11456,80,8,80,7,30,1,1,Introduction to Operating Systems(Udacity),7
7339,0,0,0,0,60,2,0,Introduction to Operating Systems(Swayam),9
6047,90,8,40,2,40,3,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
10934,0,0,0,0,70,7,1,Introduction to Operating Systems(Udacity),8
19430,70,3,90,6,70,6,1,Operating Systems and You: Becoming a Power User(Coursera),7
20559,80,8,90,1,40,7,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
12316,80,3,80,7,70,7,1,Hello (Real) World with ROS – Robot Operating System(EDX),8
5175,0,0,0,7,50,5,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),4
4976,70,8,80,3,60,3,1,Operating Systems(SWAYAM),5
13217,70,3,80,2,40,2,0,Cybersecurity Roles and Operating System Security(EDX),5
14351,90,5,40,3,50,1,0,Operating System(Udemy),8
12353,0,0,0,0,60,3,0,Operating Running Systems(PluraSight),6
10838,0,0,80,2,40,3,1,Linux Operating System Fundamentals(Udemy),6
3957,0,8,50,5,50,6,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
6026,0,0,0,0,60,7,1,Understanding Computer Systems(FutureLearn),7
13905,70,8,90,5,50,1,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),9
14176,90,8,80,9,40,8,1,Getting Started with Junos Operating System(Coursera),6
20979,80,3,0,0,40,5,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
14195,70,5,80,2,50,5,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
14204,90,8,80,9,40,7,1,Understanding Computer Systems(FutureLearn),7
18714,0,0,60,7,80,8,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
2206,0,0,60,8,40,4,1,Introduction to Operating Systems(Swayam),5
13271,90,8,80,9,60,7,0,Using Python to Interact with the Operating System(Coursera),5
18198,60,8,0,0,70,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
683,90,3,90,7,30,9,0,Real Time Operating System(SWAYAM),6
16080,80,8,90,2,40,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
3319,80,8,80,8,70,1,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
17334,90,5,80,5,70,9,1,Linux Operating System Fundamentals(Udemy),6
9992,0,0,70,7,60,6,1,Real Time Operating System(SWAYAM),6
14803,90,3,0,0,40,3,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),5
21125,80,8,70,8,60,2,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
20051,40,3,80,4,50,4,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
18491,0,0,80,3,70,6,0,Using Python to Interact with the Operating System(Coursera),8
707,80,8,70,6,80,6,0,Operating Systems Concept and Design Principles for Beginner(Udemy),8
17214,0,0,0,0,60,9,1,Operating Systems(SWAYAM),6
17490,60,5,80,2,40,1,1,Embedded Hardware and Operating Systems(Coursera),6
19672,90,8,80,2,50,9,1,Operating Systems from scratch - Part 2(Udemy),4
10013,40,8,60,6,50,7,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
19163,70,5,30,1,40,1,0,Understanding Computer Systems(FutureLearn),6
15497,80,8,80,1,60,4,0,Operating Systems Concept and Design Principles for Beginner(Udemy),9
10078,50,3,80,3,50,1,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
6050,0,0,80,1,70,3,1,Using Python to Interact with the Operating System(Coursera),7
739,90,5,80,7,60,4,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
11130,0,0,80,4,40,5,1,Understanding Computer Systems(FutureLearn),8
1645,90,3,80,1,50,3,0,Linux Operating System Fundamentals(Udemy),7
4803,80,8,80,2,70,5,0,Using Python to Interact with the Operating System(Coursera),7
18729,0,0,70,8,70,1,0,Getting Started with Junos Operating System(Coursera),6
5119,80,8,70,7,40,8,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
3552,80,8,0,0,40,8,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
4493,80,3,90,6,30,6,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
20495,80,5,80,4,50,6,0,Linux Operating System Fundamentals(Udemy),5
11301,70,3,80,6,40,7,0,Hello (Real) World with ROS – Robot Operating System(EDX),5
5507,80,3,70,2,80,4,0,Operating Azure Stack Hub(PLuralSight),6
6525,0,0,70,7,40,3,0,Operating Systems and You: Becoming a Power User(Coursera),6
16509,80,3,60,2,70,4,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
3240,70,5,90,5,50,9,1,Linux Operating System Fundamentals(Udemy),3
6914,80,8,90,9,40,7,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
12362,80,5,0,0,50,8,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
10772,60,8,70,7,50,7,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
12304,90,3,0,0,0,0,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
7502,80,5,0,0,70,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),8
2604,0,0,80,2,60,1,1,Understanding Computer Systems(FutureLearn),5
8871,80,3,90,6,30,7,0,Operating Azure Stack Hub(PLuralSight),5
19367,0,0,90,7,60,8,0,Getting Started with Junos Operating System(Coursera),7
12214,90,8,80,6,60,4,1,Computer Hardware and Operating Systems(EDX),6
2002,90,3,0,0,70,7,1,Introduction to Operating Systems(Udacity),6
12843,0,0,70,7,60,3,0,Operating System(Udemy),5
20382,70,3,30,5,60,7,1,Getting Started with Junos Operating System(Coursera),7
16984,90,5,70,3,0,0,1,Operating System(Youtube -GateSmasher),4
16033,80,3,80,1,60,2,0,Operating System(Udemy),6
13015,70,5,80,7,50,6,0,Understanding Computer Systems(FutureLearn),7
12898,0,0,60,8,50,4,1,Cybersecurity Roles and Operating System Security(EDX),8
14016,0,0,70,6,70,3,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
8027,40,3,70,4,60,7,0,Understanding Computer Systems(FutureLearn),8
7210,80,5,0,0,70,3,1,Using Python to Interact with the Operating System(Coursera),7
540,90,3,60,6,60,8,1,Using Python to Interact with the Operating System(Coursera),6
8977,60,3,70,3,50,8,0,Real Time Operating System(SWAYAM),6
5601,0,0,90,2,70,2,0,Advanced Operating Systems(Udacity),6
6573,0,0,60,2,60,2,0,Operating System(Youtube -GateSmasher),6
18335,0,0,80,1,40,1,0,Operating Systems from scratch - Part 1(Udemy),6
5435,90,3,0,0,70,1,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
6349,60,5,0,0,40,9,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
10528,0,0,90,1,70,4,1,Introduction to Operating Systems(Udacity),6
14420,60,8,90,5,70,1,1,Operating Systems from scratch - Part 1(Udemy),7
12907,80,8,80,1,0,0,0,Introduction to Operating Systems(Swayam),5
3424,60,5,70,6,40,3,1,Introduction to Operating Systems(Swayam),6
3798,60,3,30,6,70,9,1,Operating Running Systems(PluraSight),7
1035,0,0,60,2,40,9,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
10307,80,5,60,2,80,5,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
19265,60,8,70,9,40,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
10120,80,8,80,5,60,1,1,Operating Running Systems(PluraSight),6
5039,70,8,0,0,40,5,0,Cybersecurity Roles and Operating System Security(EDX),7
4333,0,0,0,5,60,6,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
3803,0,0,70,5,50,6,0,Advanced Operating Systems(Udacity),7
10134,70,3,60,1,50,9,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
2344,60,8,70,5,70,1,1,Getting Started with Junos Operating System(Coursera),7
17257,50,8,80,7,50,8,0,Introduction to Operating Systems(Swayam),6
19429,80,8,80,3,60,2,0,Operating Running Systems(PluraSight),8
19525,80,5,0,0,80,7,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
9719,80,8,80,6,60,8,0,Advanced Operating Systems(Udacity),4
19082,90,5,60,3,0,0,1,Operating Systems and You: Becoming a Power User(Coursera),7
17231,70,8,80,6,70,6,0,Computer Hardware and Operating Systems(EDX),8
3385,40,3,0,0,60,2,0,Linux Operating System Fundamentals(Udemy),6
13488,90,3,70,1,0,7,1,Embedded Hardware and Operating Systems(Coursera),5
14813,70,5,90,9,60,9,0,Understanding Computer Systems(FutureLearn),7
3717,0,0,80,7,60,5,0,Computer Hardware and Operating Systems(EDX),6
13628,90,8,80,2,60,2,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
8715,70,3,70,2,60,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
4100,70,5,0,0,40,8,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
17243,60,5,70,9,50,9,0,Operating Systems(SWAYAM),7
12850,0,0,90,6,50,7,1,Embedded Hardware and Operating Systems(Coursera),5
2620,90,3,80,6,60,5,1,Operating Systems from scratch - Part 2(Udemy),6
14902,0,0,90,1,40,4,1,Operating System(Udemy),6
16694,50,3,80,1,40,9,1,Operating System(Youtube -GateSmasher),6
20330,80,3,90,2,70,6,1,Introduction to Operating Systems(Udacity),6
10698,0,0,70,9,70,5,1,Operating Azure Stack Hub(PLuralSight),6
21248,0,0,80,7,70,6,1,Hello (Real) World with ROS – Robot Operating System(EDX),5
14643,0,0,80,2,80,9,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
529,70,3,50,4,60,9,0,Operating Systems from scratch - Part 1(Udemy),6
414,80,3,80,1,60,9,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
10191,70,3,70,2,70,4,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
220,0,0,90,8,30,4,1,Operating Systems(SWAYAM),2
9227,90,5,0,0,80,9,0,Computer Hardware and Operating Systems(EDX),7
17386,0,0,80,7,50,4,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),5
18953,60,8,60,6,70,8,0,Real Time Operating System(SWAYAM),6
16129,60,3,70,8,60,9,0,Computer Hardware and Operating Systems(EDX),4
2854,60,3,0,0,60,4,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
3621,0,0,70,1,60,1,0,Operating System(Udemy),6
2411,70,3,80,2,40,9,0,Advanced Operating Systems(Udacity),6
20804,80,5,70,7,70,6,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
268,80,5,70,6,50,9,1,Operating Systems from scratch - Part 1(Udemy),7
16537,80,3,80,2,70,8,0,Operating Systems from scratch - Part 1(Udemy),7
15338,0,0,70,7,80,6,1,Operating Azure Stack Hub(PLuralSight),7
14514,70,3,70,7,70,1,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
3927,80,5,50,4,60,6,0,Become a Master of Operating Systems at comfort of your Home (Udemy),5
9755,0,0,70,8,70,2,0,Operating Systems Concept and Design Principles for Beginner(Udemy),5
1383,90,3,90,5,50,5,0,Hello (Real) World with ROS – Robot Operating System(EDX),5
6551,70,5,70,9,70,9,0,Operating Azure Stack Hub(PLuralSight),0
13341,0,0,50,1,50,1,0,Introduction to Operating Systems(Udacity),8
18274,70,3,70,5,60,9,1,Advanced Operating Systems(Udacity),7
13335,70,8,90,2,70,5,0,Getting Started with Junos Operating System(Coursera),6
17896,60,8,60,5,70,1,1,Embedded Hardware and Operating Systems(Coursera),5
12874,90,5,80,5,60,6,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
8780,80,3,60,3,50,3,1,Cybersecurity Roles and Operating System Security(EDX),7
6231,0,0,90,4,0,0,0,Operating System(Udemy),8
20279,0,0,80,1,60,1,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
6985,10,5,50,7,50,1,0,Operating System(Udemy),8
18815,60,3,70,3,80,9,0,Understanding Computer Systems(FutureLearn),7
4276,0,0,0,0,60,5,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
12377,90,8,70,8,60,2,0,Understanding Computer Systems(FutureLearn),6
614,80,5,60,3,0,0,1,Computer Hardware and Operating Systems(EDX),6
5237,80,8,70,6,80,9,0,Operating Systems(SWAYAM),8
18679,0,0,80,6,0,0,0,Embedded Hardware and Operating Systems(Coursera),6
17099,80,3,0,0,80,1,0,Using Python to Interact with the Operating System(Coursera),7
15893,0,0,90,6,70,6,0,Introduction to Operating Systems(Udacity),7
1860,80,8,70,6,30,8,1,Advanced Operating Systems(Udacity),6
13108,0,0,0,0,70,6,1,Operating Systems and You: Becoming a Power User(Coursera),6
2986,90,8,0,0,70,6,1,Operating Running Systems(PluraSight),5
7966,80,3,80,6,60,5,1,Hello (Real) World with ROS – Robot Operating System(EDX),6
7175,70,5,0,6,80,3,0,Become a Master of Operating Systems at comfort of your Home (Udemy),8
403,0,8,60,8,50,1,0,Operating Azure Stack Hub(PLuralSight),6
2345,0,0,90,5,80,6,0,Operating System(Udemy),7
3405,0,0,80,9,0,0,0,Become a Master of Operating Systems at comfort of your Home (Udemy),5
911,0,0,70,4,30,2,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
15773,80,8,80,6,50,6,0,Operating Azure Stack Hub(PLuralSight),7
19109,70,8,90,4,0,5,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
7051,80,8,80,7,50,8,0,Advanced Operating Systems(Udacity),4
7068,80,3,60,2,50,7,1,Linux Operating System Fundamentals(Udemy),8
19132,80,3,50,1,50,5,1,Linux Operating System Fundamentals(Udemy),6
21132,60,5,60,8,60,6,1,Hello (Real) World with ROS – Robot Operating System(EDX),8
1512,60,3,60,6,50,8,1,Advanced Operating Systems(Udacity),4
19413,0,0,80,3,70,7,0,Become a Master of Operating Systems at comfort of your Home (Udemy),6
15613,80,5,60,9,80,2,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
15148,60,8,90,9,60,8,1,Operating Systems from scratch - Part 2(Udemy),7
9376,0,0,80,3,70,1,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
12156,0,0,80,9,70,5,1,Computer Hardware and Operating Systems(EDX),6
17519,0,0,70,3,60,6,0,Embedded Hardware and Operating Systems(Coursera),7
7440,80,8,0,0,50,8,1,Real Time Operating System(SWAYAM),6
13011,0,0,40,4,80,8,0,Operating System(Youtube -GateSmasher),8
3402,0,0,60,4,50,5,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
6469,50,5,90,3,0,0,0,Introduction to Operating Systems(Swayam),6
21330,80,5,60,8,70,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
6639,60,3,70,2,70,9,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
17928,60,5,80,8,50,7,1,Embedded and Real Time Operating Systems(Youtube),7
2864,60,3,80,2,50,9,1,Cybersecurity Roles and Operating System Security(EDX),8
13069,60,5,60,2,0,0,0,Operating System(Youtube -GateSmasher),7
11204,80,5,70,5,80,5,1,Operating Systems from scratch - Part 2(Udemy),6
7663,0,0,60,3,50,3,0,Operating Systems from scratch - Part 1(Udemy),4
15761,90,5,80,1,40,1,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
15774,50,8,0,0,80,1,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
6803,90,8,60,6,70,8,0,Operating Systems(SWAYAM),7
12839,0,0,0,0,40,3,0,Linux Operating System Fundamentals(Udemy),7
11957,60,8,70,6,60,7,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
7673,80,5,70,3,40,7,0,Operating Systems(SWAYAM),5
8282,70,8,80,2,60,2,1,Operating Systems(SWAYAM),7
20997,70,3,80,8,60,2,0,Introduction to Operating Systems(Udacity),4
6425,80,3,90,2,60,4,0,Real Time Operating System(SWAYAM),7
10178,70,3,80,1,60,4,1,Operating Running Systems(PluraSight),6
11648,70,8,0,0,50,5,1,Operating System(Youtube -GateSmasher),6
19841,0,0,80,5,70,6,0,Computer Hardware and Operating Systems(EDX),7
16128,90,3,90,1,60,9,1,Advanced Operating Systems(Udacity),7
11435,70,5,80,3,50,1,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),5
1647,0,0,0,0,30,8,0,Understanding Computer Systems(FutureLearn),6
18055,90,5,70,1,40,8,0,Operating Systems(SWAYAM),5
16225,50,3,80,1,50,3,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
12786,80,8,0,0,80,8,1,Operating Azure Stack Hub(PLuralSight),6
8978,80,5,80,2,60,2,1,Operating Systems(SWAYAM),5
14143,0,0,0,0,60,2,0,Hello (Real) World with ROS – Robot Operating System(EDX),8
12644,80,5,80,9,70,5,1,Operating Systems and You: Becoming a Power User(Coursera),7
13330,40,8,70,8,70,1,1,Operating System(Youtube -GateSmasher),7
13183,50,5,70,9,50,2,0,Operating Systems(SWAYAM),7
1445,80,5,60,2,30,6,0,Getting Started with Junos Operating System(Coursera),7
9046,0,0,0,0,20,1,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
10029,80,3,70,9,50,2,0,Getting Started with Junos Operating System(Coursera),8
6693,0,0,80,4,60,8,0,Understanding Computer Systems(FutureLearn),5
14660,60,8,60,7,70,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
10346,0,0,80,7,60,2,1,Cybersecurity Roles and Operating System Security(EDX),7
14617,70,5,70,1,50,4,0,Introduction to Operating Systems(Udacity),7
21214,90,5,70,8,40,7,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
18043,60,5,50,9,70,2,0,Computer Hardware and Operating Systems(EDX),8
3226,80,3,80,9,0,0,1,Operating Systems from scratch - Part 1(Udemy),6
4790,60,3,0,0,70,9,1,Computer Hardware and Operating Systems(EDX),7
6681,0,0,60,5,70,1,0,Operating Systems Concept and Design Principles for Beginner(Udemy),6
778,80,3,60,5,70,9,1,Getting Started with Junos Operating System(Coursera),7
1282,70,3,70,9,0,0,1,Embedded and Real Time Operating Systems(Youtube),7
1828,0,0,60,6,60,4,1,Introduction to Operating Systems(Udacity),7
7309,60,3,80,2,50,9,0,Introduction to Operating Systems(Udacity),7
952,80,5,70,2,50,6,1,Getting Started with Junos Operating System(Coursera),7
9135,90,8,90,8,60,4,0,Operating Systems and You: Becoming a Power User(Coursera),7
7005,70,5,0,0,70,9,0,Real Time Operating System(SWAYAM),7
2725,70,8,70,5,80,4,0,Operating Running Systems(PluraSight),6
12084,70,3,40,7,50,1,1,Hello (Real) World with ROS – Robot Operating System(EDX),5
7920,0,0,80,5,0,5,1,Embedded Hardware and Operating Systems(Coursera),7
12813,80,8,80,3,30,7,0,Getting Started with Junos Operating System(Coursera),6
7325,0,0,30,8,80,2,0,Operating Systems(SWAYAM),6
18799,90,8,70,3,70,3,0,Operating Systems from scratch - Part 1(Udemy),8
1656,90,5,60,6,30,5,1,Embedded Hardware and Operating Systems(Coursera),7
17839,0,0,60,2,60,8,0,Advanced Operating Systems(Udacity),8
279,90,5,80,8,40,9,0,Using Python to Interact with the Operating System(Coursera),7
6198,90,3,90,1,50,7,1,Linux Operating System Fundamentals(Udemy),7
9393,70,5,0,0,40,1,0,Operating Azure Stack Hub(PLuralSight),7
9642,0,0,80,6,50,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
9029,50,8,70,7,40,7,0,Operating Systems from scratch - Part 2(Udemy),6
13225,0,0,80,9,60,5,0,Introduction to Operating Systems(Udacity),6
13668,80,8,80,4,40,4,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
5673,0,0,90,4,30,8,0,Using Python to Interact with the Operating System(Coursera),7
8109,50,8,80,6,70,6,0,Using Python to Interact with the Operating System(Coursera),6
4763,0,0,80,3,60,8,0,Operating Systems from scratch - Part 1(Udemy),4
17555,70,5,70,1,70,6,0,Operating Systems from scratch - Part 2(Udemy),8
12955,90,3,70,6,50,9,0,Linux Operating System Fundamentals(Udemy),6
970,0,0,80,8,60,8,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),4
7891,0,0,90,3,0,0,0,Embedded Hardware and Operating Systems(Coursera),7
7023,0,0,70,1,80,1,0,Computer Hardware and Operating Systems(EDX),6
9681,80,3,80,4,70,8,0,Getting Started with Junos Operating System(Coursera),6
4676,70,8,70,1,70,6,1,Operating Systems from scratch - Part 1(Udemy),7
11046,70,8,80,9,50,6,1,Operating Azure Stack Hub(PLuralSight),5
6515,90,3,80,7,50,9,0,Operating System(Youtube -GateSmasher),5
6253,50,8,90,1,60,1,0,Using Python to Interact with the Operating System(Coursera),6
13987,60,5,60,7,80,6,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),5
10644,0,0,70,4,50,5,1,Introduction to Operating Systems(Udacity),4
9520,60,5,80,3,50,2,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),8
9098,0,0,80,7,60,6,1,Linux Operating System Fundamentals(Udemy),6
15848,80,3,80,9,60,3,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
866,80,3,0,0,70,2,1,Operating System(Udemy),7
14149,80,5,60,5,60,6,0,Operating Azure Stack Hub(PLuralSight),6
13064,0,0,90,2,70,2,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
10413,0,0,80,7,50,3,0,Introduction to Operating Systems(Swayam),4
12041,80,8,70,6,70,9,0,Embedded and Real Time Operating Systems(Youtube),7
796,80,3,80,9,0,0,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
2584,0,3,0,0,0,0,1,Embedded Hardware and Operating Systems(Coursera),3
5810,60,3,70,6,50,7,1,Operating Systems from scratch - Part 2(Udemy),8
16313,60,8,80,5,80,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
6446,80,5,80,3,0,0,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),8
14327,80,5,80,9,40,9,0,Introduction to Operating Systems(Udacity),3
13554,60,5,80,8,80,7,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
13379,80,5,90,3,70,1,0,Operating Systems from scratch - Part 2(Udemy),5
1469,80,5,0,0,80,4,0,Operating System(Youtube -GateSmasher),6
8671,70,8,0,0,50,6,0,Operating Systems and You: Becoming a Power User(Coursera),7
4985,90,3,70,4,80,4,0,Operating Azure Stack Hub(PLuralSight),7
